Estado,Fecha,Año,Mes,Temperatura,Precipitacion,Humedad,PM25,PM10,O3,NO2,SO2,CO,Poblacion,Densidad_Poblacional,Poblacion_Vulnerable_Pct,Casos_Respiratorios,Casos_Por_100k,PM25_Movil_3,PM10_Movil_3,Temp_Rezago_1,Precip_Rezago_1,Casos_Rezago_1,Riesgo_Alto
Edomex,2023-07-01,2023,7,29.82,99.37,78.28,15.9,34.86,0.04367,0.02311,0.01093,0.341,16992418,760.05,11.9,36537,215.01942807668692,18.19333333333334,37.330000000000005,25.17,71.93,45198.0,0
Edomex,2023-08-01,2023,8,22.93,99.7,78.66,13.96,29.46,0.0441,0.01385,0.01059,0.443,16992418,760.05,11.9,38147,224.49424207902604,16.713333333333342,34.32,29.82,99.37,36537.0,0
Edomex,2023-09-01,2023,9,19.87,80.69,67.53,19.53,36.75,0.03223,0.0297,0.01591,0.585,16992418,760.05,11.9,43977,258.80366172724797,16.46333333333334,33.690000000000005,22.93,99.7,38147.0,0
Edomex,2023-10-01,2023,10,14.6,48.51,48.66,20.49,25.09,0.02963,0.03229,0.01427,0.719,16992418,760.05,11.9,51926,305.58334899718216,17.99333333333334,30.433333333333334,19.87,80.69,43977.0,1
Edomex,2023-11-01,2023,11,13.33,21.98,50.99,26.35,51.48,0.01795,0.04564,0.02114,1.105,16992418,760.05,11.9,62642,368.64676940032905,22.12333333333334,37.77333333333333,14.6,48.51,51926.0,1
Edomex,2023-12-01,2023,12,5.07,3.96,40.99,33.91,55.45,0.01629,0.06238,0.02853,1.754,16992418,760.05,11.9,75254,442.86810741119956,26.91666666666667,44.00666666666667,13.33,21.98,62642.0,1
Edomex,2024-01-01,2024,1,3.43,3.44,22.88,30.22,58.49,0.02518,0.05299,0.02627,1.536,16992418,760.05,11.9,77426,455.65027884789555,30.160000000000007,55.14000000000001,5.07,3.96,75254.0,1
Edomex,2024-02-01,2024,2,2.73,4.62,44.54,31.68,55.67,0.03068,0.05355,0.02999,1.548,16992418,760.05,11.9,83605,492.01355569289785,31.936666666666667,56.53666666666667,3.43,3.44,77426.0,1
Edomex,2024-03-01,2024,3,12.19,29.87,41.3,25.84,45.06,0.03897,0.04586,0.02252,1.349,16992418,760.05,11.9,63018,370.8595209934219,29.24666666666667,53.073333333333345,2.73,4.62,83605.0,1
Edomex,2024-04-01,2024,4,15.07,56.46,60.17,19.69,27.51,0.04036,0.02764,0.01713,0.738,16992418,760.05,11.9,52554,309.2791149558586,25.736666666666668,42.74666666666667,12.19,29.87,63018.0,1
Edomex,2024-05-01,2024,5,20.23,86.05,67.1,19.85,36.43,0.05165,0.02769,0.01756,0.664,16992418,760.05,11.9,48910,287.83425643130954,21.79333333333334,36.33333333333334,15.07,56.46,52554.0,0
Edomex,2024-06-01,2024,6,24.24,73.62,69.42,13.86,12.59,0.04669,0.01605,0.01037,0.296,16992418,760.05,11.9,38014,223.71154005274587,17.800000000000004,25.510000000000005,20.23,86.05,48910.0,0
Edomex,2024-07-01,2024,7,26.93,109.01,75.18,13.41,30.56,0.04859,0.01806,0.01084,0.425,16992418,760.05,11.9,36522,214.93115341206882,15.706666666666672,26.52666666666667,24.24,73.62,38014.0,0
Edomex,2024-08-01,2024,8,26.35,75.54,83.82,16.63,24.56,0.04066,0.01889,0.01178,0.307,16992418,760.05,11.9,39478,232.3271473194692,14.633333333333338,22.570000000000007,26.93,109.01,36522.0,0
Edomex,2024-09-01,2024,9,21.27,66.37,61.12,21.41,43.23,0.03172,0.02756,0.01576,0.647,16992418,760.05,11.9,51776,304.70060235100146,17.150000000000006,32.78333333333334,26.35,75.54,39478.0,1
Edomex,2024-10-01,2024,10,17.05,55.9,51.67,24.76,46.31,0.02371,0.04068,0.01998,0.911,16992418,760.05,11.9,59645,351.0094914096393,20.93333333333334,38.03333333333334,21.27,66.37,51776.0,1
Edomex,2024-11-01,2024,11,8.25,18.13,49.64,24.55,52.23,0.01837,0.03877,0.02235,1.109,16992418,760.05,11.9,70177,412.9900759268046,23.573333333333338,47.25666666666667,17.05,55.9,59645.0,1
Edomex,2024-12-01,2024,12,5.69,35.31,39.33,33.17,61.91,0.01787,0.06069,0.03059,1.561,16992418,760.05,11.9,77801,457.85714546334725,27.49333333333334,53.48333333333334,8.25,18.13,70177.0,1
Edomex,2025-01-01,2025,1,2.22,14.94,23.62,30.23,53.38,0.01899,0.05659,0.02599,1.52,16992418,760.05,11.9,78309,460.84671410507906,29.316666666666674,55.84,5.69,35.31,77801.0,1
Edomex,2025-02-01,2025,2,5.01,16.25,35.27,28.99,58.9,0.03239,0.0521,0.02531,1.393,16992418,760.05,11.9,77301,454.91465664274506,30.79666666666667,58.06333333333334,2.22,14.94,78309.0,1
Edomex,2025-03-01,2025,3,9.55,37.02,36.51,27.44,45.19,0.03618,0.04555,0.02299,1.128,16992418,760.05,11.9,68442,402.77963971931484,28.88666666666667,52.49000000000001,5.01,16.25,77301.0,1
Edomex,2025-04-01,2025,4,15.54,68.3,60.75,22.53,38.05,0.04272,0.03156,0.01807,0.877,16992418,760.05,11.9,56716,333.77239189855146,26.320000000000004,47.38,9.55,37.02,68442.0,1
Edomex,2025-05-01,2025,5,19.11,71.86,65.63,22.98,39.36,0.04302,0.03454,0.01891,0.83,16992418,760.05,11.9,53318,313.7752378737388,24.316666666666674,40.86666666666667,15.54,68.3,56716.0,1
Edomex,2025-06-01,2025,6,25.93,91.72,62.22,9.76,30.17,0.04837,0.01189,0.00801,0.5,16992418,760.05,11.9,37443,220.3512178196181,18.42333333333334,35.86000000000001,19.11,71.86,53318.0,0
Edomex,2025-07-01,2025,7,26.85,99.58,74.42,13.38,16.27,0.0435,0.01695,0.01158,0.243,16992418,760.05,11.9,37691,221.81069227463686,15.373333333333337,28.60000000000001,25.93,91.72,37443.0,0
Edomex,2025-08-01,2025,8,27.16,85.27,71.96,17.78,30.93,0.03858,0.02539,0.01347,0.581,16992418,760.05,11.9,42489,250.04681499713578,13.640000000000006,25.790000000000006,26.85,99.58,37691.0,0
Edomex,2025-09-01,2025,9,21.91,73.07,60.91,18.16,25.11,0.03001,0.02298,0.01317,0.73,16992418,760.05,11.9,45416,267.2721445529412,16.44000000000001,24.10333333333334,27.16,85.27,42489.0,0
Edomex,2025-10-01,2025,10,13.87,44.08,55.91,21.64,41.18,0.03133,0.03381,0.01728,0.985,16992418,760.05,11.9,57119,336.14403788795687,19.19333333333334,32.40666666666667,21.91,73.07,45416.0,1
Edomex,2025-11-01,2025,11,10.18,14.82,40.47,30.41,50.71,0.02361,0.04897,0.02518,1.367,16992418,760.05,11.9,66501,391.35689811773693,23.403333333333336,39.0,13.87,44.08,57119.0,1
Edomex,2025-12-01,2025,12,4.76,17.32,33.09,36.02,58.61,0.02159,0.06082,0.03211,1.758,16992418,760.05,11.9,81462,479.40204860779676,29.356666666666673,50.166666666666664,10.18,14.82,66501.0,1
Edomex,2026-01-01,2026,1,5.06,29.31,28.04,33.9,66.91,0.02447,0.06056,0.03186,1.797,16992418,760.05,11.9,79749,469.32108190841353,33.443333333333335,58.74333333333334,4.76,17.32,81462.0,1
Edomex,2026-02-01,2026,2,6.22,36.55,46.08,32.17,49.65,0.03027,0.05918,0.02793,1.66,16992418,760.05,11.9,74915,440.8730999908312,34.03000000000001,58.38999999999999,5.06,29.31,79749.0,1
Edomex,2026-03-01,2026,3,7.16,30.08,49.15,27.6,48.38,0.03305,0.04675,0.02344,1.004,16992418,760.05,11.9,72587,427.17287204210726,31.22333333333334,54.98,6.22,36.55,74915.0,1
Edomex,2026-04-01,2026,4,15.25,44.98,52.57,23.62,44.68,0.03895,0.03865,0.01975,1.001,16992418,760.05,11.9,64285,378.31578766482795,27.79666666666667,47.57,7.16,30.08,72587.0,1
Edomex,2026-05-01,2026,5,21.43,58.01,61.07,15.96,28.82,0.04888,0.02341,0.01162,0.46,16992418,760.05,11.9,45863,269.9027295585596,22.39333333333334,40.62666666666667,15.25,44.98,64285.0,0
Guanajuato,2018-01-01,2018,1,7.86,3.28,36.31,18.84,35.64,0.01923,0.03323,0.01578,0.964,6166934,201.49,12.2,21840,354.1468094193971,18.84,35.64,7.86,3.28,21840.0,1
Guanajuato,2018-02-01,2018,2,7.83,41.16,36.97,21.08,40.63,0.02922,0.03403,0.0196,1.096,6166934,201.49,12.2,21827,353.9360077471236,19.96,38.135000000000005,7.86,3.28,21840.0,1
Guanajuato,2018-03-01,2018,3,13.45,43.28,50.52,21.0,44.53,0.03022,0.03527,0.01593,0.831,6166934,201.49,12.2,20160,326.9047471563665,20.30666666666667,40.26666666666667,7.83,41.16,21827.0,1
Guanajuato,2018-04-01,2018,4,18.72,64.87,52.58,15.62,25.47,0.0454,0.02338,0.01464,0.798,6166934,201.49,12.2,15744,255.29704063640054,19.23333333333333,36.876666666666665,13.45,43.28,20160.0,0
Guanajuato,2018-05-01,2018,5,24.77,53.53,64.07,15.83,28.76,0.04732,0.0215,0.01005,0.444,6166934,201.49,12.2,12614,204.54248415825433,17.483333333333334,32.92,18.72,64.87,15744.0,0
Guanajuato,2018-06-01,2018,6,31.0,92.07,68.98,14.87,29.44,0.04896,0.01857,0.01172,0.489,6166934,201.49,12.2,11473,186.04058353794608,15.44,27.89,24.77,53.53,12614.0,0
Guanajuato,2018-07-01,2018,7,30.94,94.02,74.47,7.11,14.0,0.05263,0.00904,0.00559,0.308,6166934,201.49,12.2,10132,164.29558026727707,12.603333333333333,24.066666666666666,31.0,92.07,11473.0,0
Guanajuato,2018-08-01,2018,8,30.02,86.44,75.24,13.27,37.05,0.04509,0.01466,0.00837,0.374,6166934,201.49,12.2,12657,205.2397512280819,11.75,26.83,30.94,94.02,10132.0,0
Guanajuato,2018-09-01,2018,9,27.75,80.59,66.95,14.56,19.72,0.03412,0.02031,0.01199,0.394,6166934,201.49,12.2,11384,184.59740285853553,11.646666666666668,23.59,30.02,86.44,12657.0,0
Guanajuato,2018-10-01,2018,10,18.49,30.03,50.57,18.94,35.97,0.02877,0.02714,0.01561,0.549,6166934,201.49,12.2,16101,261.0859788672945,15.589999999999998,30.91333333333333,27.75,80.59,11384.0,0
Guanajuato,2018-11-01,2018,11,13.03,8.89,45.79,25.76,42.07,0.01894,0.03987,0.02241,1.085,6166934,201.49,12.2,19954,323.5643514264949,19.753333333333334,32.586666666666666,18.49,30.03,16101.0,1
Guanajuato,2018-12-01,2018,12,8.61,40.84,38.34,23.28,46.02,0.01577,0.04079,0.02016,1.179,6166934,201.49,12.2,21727,352.31445642194325,22.66,41.35333333333333,13.03,8.89,19954.0,1
Guanajuato,2019-01-01,2019,1,8.7,3.02,32.51,22.82,37.13,0.01935,0.03753,0.02055,1.004,6166934,201.49,12.2,21350,346.2012079260131,23.953333333333333,41.74,8.61,40.84,21727.0,1
Guanajuato,2019-02-01,2019,2,8.64,11.14,36.15,23.49,49.63,0.02815,0.04395,0.02019,1.269,6166934,201.49,12.2,22987,372.74600311921614,23.196666666666662,44.26000000000001,8.7,3.02,21350.0,1
Guanajuato,2019-03-01,2019,3,14.8,40.96,49.71,25.17,51.9,0.03128,0.04127,0.02199,1.146,6166934,201.49,12.2,20064,325.34805788419334,23.826666666666664,46.22,8.64,11.14,22987.0,1
Guanajuato,2019-04-01,2019,4,20.3,46.01,57.89,17.89,35.15,0.04522,0.02875,0.01428,0.655,6166934,201.49,12.2,16133,261.60487529135224,22.183333333333334,45.56,14.8,40.96,20064.0,0
Guanajuato,2019-05-01,2019,5,26.35,62.22,80.56,12.79,25.63,0.04489,0.01368,0.00939,0.508,6166934,201.49,12.2,10911,176.9274650904323,18.616666666666664,37.559999999999995,20.3,46.01,16133.0,0
Guanajuato,2019-06-01,2019,6,29.64,97.33,70.76,12.61,23.98,0.04915,0.01538,0.00836,0.297,6166934,201.49,12.2,11022,178.72738706138253,14.429999999999998,28.25333333333333,26.35,62.22,10911.0,0
Guanajuato,2019-07-01,2019,7,32.58,107.17,75.19,11.38,18.41,0.04871,0.01573,0.00829,0.268,6166934,201.49,12.2,9583,155.3932634920367,12.259999999999998,22.673333333333332,29.64,97.33,11022.0,0
Guanajuato,2019-08-01,2019,8,30.85,103.42,62.95,10.9,22.05,0.04419,0.01602,0.00813,0.387,6166934,201.49,12.2,11272,182.7812653743335,11.63,21.48,32.58,107.17,9583.0,0
Guanajuato,2019-09-01,2019,9,26.5,54.27,61.84,13.42,30.58,0.03492,0.01767,0.01117,0.393,6166934,201.49,12.2,11977,194.21320221685525,11.899999999999999,23.679999999999996,30.85,103.42,11272.0,0
Guanajuato,2019-10-01,2019,10,19.84,49.07,41.63,14.32,33.6,0.02549,0.02226,0.01203,0.571,6166934,201.49,12.2,15899,257.81044519043013,12.879999999999997,28.743333333333336,26.5,54.27,11977.0,0
Guanajuato,2019-11-01,2019,11,12.74,24.62,42.17,18.72,37.88,0.01713,0.03577,0.01616,0.87,6166934,201.49,12.2,19795,320.9860848194581,15.486666666666665,34.02,19.84,49.07,15899.0,1
Guanajuato,2019-12-01,2019,12,8.915714285714285,21.78857142857143,29.28,24.609999999999996,44.04571428571429,0.02017,0.04379,0.01954,1.244,6166934,201.49,12.2,23048,373.7351494275762,19.216666666666665,38.50857142857143,12.74,24.62,19795.0,1
Guanajuato,2020-01-01,2020,1,6.95,31.05,37.38,22.92,35.98,0.01997,0.03945,0.02093,1.13,6166934,201.49,12.2,22352,362.4491522043206,22.08333333333333,39.30190476190476,8.915714285714285,21.78857142857143,23048.0,1
Guanajuato,2020-02-01,2020,2,7.96,17.58,49.27,27.76,42.95,0.03001,0.04679,0.02473,1.545,6166934,201.49,12.2,23848,386.70756002901925,25.096666666666664,40.99190476190477,6.95,31.05,22352.0,1
Guanajuato,2020-03-01,2020,3,13.54,35.77,43.19,20.35,39.46,0.03262,0.02943,0.01725,0.928,6166934,201.49,12.2,20523,332.7909784667713,23.676666666666666,39.46333333333333,7.96,17.58,23848.0,1
Guanajuato,2020-04-01,2020,4,18.79,44.56,48.73,18.03,35.22,0.04505,0.02537,0.01532,0.814,6166934,201.49,12.2,16885,273.79894125670876,22.046666666666663,39.21,13.54,35.77,20523.0,0
Guanajuato,2020-05-01,2020,5,26.11,68.42,66.01,14.74,27.31,0.04341,0.01982,0.0121,0.736,6166934,201.49,12.2,11448,185.635195706651,17.706666666666667,33.99666666666667,18.79,44.56,16885.0,0
Guanajuato,2020-06-01,2020,6,27.85,105.99,68.65,15.26,24.22,0.0503,0.01685,0.01203,0.457,6166934,201.49,12.2,12732,206.4559147219672,16.009999999999998,28.916666666666668,26.11,68.42,11448.0,0
Guanajuato,2020-07-01,2020,7,30.94,89.94,69.51,11.77,18.29,0.04351,0.01323,0.00807,0.339,6166934,201.49,12.2,10415,168.88457051753755,13.923333333333332,23.27333333333333,27.85,105.99,12732.0,0
Guanajuato,2020-08-01,2020,8,30.33,71.71,69.77,7.33,18.21,0.03983,0.00946,0.00776,0.131,6166934,201.49,12.2,11946,193.71052130604932,11.453333333333331,20.24,30.94,89.94,10415.0,0
Guanajuato,2020-09-01,2020,9,24.26,91.19,66.13,14.41,26.18,0.03122,0.01602,0.012,0.495,6166934,201.49,12.2,12628,204.7695013437796,11.169999999999996,20.89333333333333,30.33,71.71,11946.0,0
Guanajuato,2020-10-01,2020,10,20.89,54.63,54.08,16.6,21.46,0.02957,0.02394,0.01379,0.826,6166934,201.49,12.2,14380,233.17908056094,12.779999999999996,21.950000000000003,24.26,91.19,12628.0,0
Guanajuato,2020-11-01,2020,11,13.83,40.0,43.67,24.78,44.21,0.01948,0.04096,0.02066,1.37,6166934,201.49,12.2,19588,317.6294735763347,18.596666666666664,30.616666666666664,20.89,54.63,14380.0,1
Guanajuato,2020-12-01,2020,12,9.05,6.46,45.04,28.15,53.27,0.01691,0.05213,0.02475,1.487,6166934,201.49,12.2,24155,391.6857225973231,23.176666666666662,39.64666666666667,13.83,40.0,19588.0,1
Guanajuato,2021-01-01,2021,1,8.57,19.38,36.67,26.77,44.86,0.02533,0.04872,0.02449,1.356,6166934,201.49,12.2,23821,386.2697411712206,26.566666666666663,47.446666666666665,9.05,6.46,24155.0,1
Guanajuato,2021-02-01,2021,2,7.71,42.4,36.87,25.16,47.16,0.02662,0.04662,0.02198,1.14,6166934,201.49,12.2,23256,377.1079761839514,26.693333333333328,48.43,8.57,19.38,23821.0,1
Guanajuato,2021-03-01,2021,3,13.4,25.58,41.94,23.4,33.4,0.0315,0.0373,0.02077,1.237,6166934,201.49,12.2,20718,335.95300355087306,25.109999999999996,41.806666666666665,7.71,42.4,23256.0,1
Guanajuato,2021-04-01,2021,4,20.98,39.11,44.9,23.75,41.88,0.04668,0.03832,0.0184,1.021,6166934,201.49,12.2,17273,280.0905603984087,24.103333333333328,40.81333333333333,13.4,25.58,20718.0,0
Guanajuato,2021-05-01,2021,5,23.91,82.86,62.49,14.86,14.95,0.04662,0.02178,0.01046,0.422,6166934,201.49,12.2,11879,192.6240819181785,20.669999999999998,30.076666666666668,20.98,39.11,17273.0,0
Guanajuato,2021-06-01,2021,6,28.68,102.18,68.47,9.13,20.2,0.04877,0.01789,0.00745,0.243,6166934,201.49,12.2,11928,193.41864206751686,15.913333333333329,25.676666666666666,23.91,82.86,11879.0,0
Guanajuato,2021-07-01,2021,7,30.71,98.68,68.45,7.98,11.28,0.04416,0.00926,0.00676,0.205,6166934,201.49,12.2,12179,197.48873589371962,10.656666666666665,15.476666666666667,28.68,102.18,11928.0,0
Guanajuato,2021-08-01,2021,8,31.54,98.72,72.41,14.42,37.63,0.04177,0.018,0.01097,0.344,6166934,201.49,12.2,12539,203.32632066436904,10.509999999999996,23.036666666666665,30.71,98.68,12179.0,0
Guanajuato,2021-09-01,2021,9,24.6,72.2,56.08,14.75,32.34,0.03362,0.01884,0.00972,0.669,6166934,201.49,12.2,13474,218.48782555480565,12.383333333333331,27.083333333333332,31.54,98.72,12539.0,0
Guanajuato,2021-10-01,2021,10,20.23,32.46,50.51,18.15,37.01,0.02698,0.02549,0.01487,1.055,6166934,201.49,12.2,16685,270.55583860634795,15.773333333333328,35.660000000000004,24.6,72.2,13474.0,0
Guanajuato,2021-11-01,2021,11,14.33,25.62,46.7,23.27,44.16,0.02412,0.04308,0.01969,0.966,6166934,201.49,12.2,20809,337.4286152567873,18.72333333333333,37.836666666666666,20.23,32.46,16685.0,1
Guanajuato,2021-12-01,2021,12,7.09,18.0,44.26,26.44,51.89,0.0151,0.04918,0.02137,1.482,6166934,201.49,12.2,24487,397.069272996922,22.619999999999994,44.35333333333333,14.33,25.62,20809.0,1
Guanajuato,2022-01-01,2022,1,6.46,13.47,34.92,24.68,42.24,0.01807,0.04626,0.02159,1.386,6166934,201.49,12.2,25428,412.32807096686946,24.796666666666663,46.09666666666667,7.09,18.0,24487.0,1
Guanajuato,2022-02-01,2022,2,7.56,23.29,41.35,27.77,42.62,0.02409,0.04719,0.02363,1.036,6166934,201.49,12.2,25779,418.0197161182526,26.296666666666663,45.583333333333336,6.46,13.47,25428.0,1
Guanajuato,2022-03-01,2022,3,12.64,31.73,47.69,24.13,40.18,0.03798,0.04009,0.0218,1.197,6166934,201.49,12.2,21055,341.417631516731,25.52666666666666,41.68,7.56,23.29,25779.0,1
Guanajuato,2022-04-01,2022,4,19.39,47.73,53.98,19.55,31.34,0.03935,0.03194,0.01442,0.953,6166934,201.49,12.2,16889,273.863803309716,23.816666666666663,38.04666666666667,12.64,31.73,21055.0,0
Guanajuato,2022-05-01,2022,5,23.92,89.31,68.0,16.52,30.44,0.04345,0.02364,0.01213,0.555,6166934,201.49,12.2,13947,226.15776332290892,20.066666666666663,33.98666666666667,19.39,47.73,16889.0,0
Guanajuato,2022-06-01,2022,6,29.01,87.76,71.22,10.1,24.66,0.04735,0.01064,0.00773,0.209,6166934,201.49,12.2,12163,197.22928768169078,15.389999999999999,28.813333333333336,23.92,89.31,13947.0,0
Guanajuato,2022-07-01,2022,7,31.79,77.55,73.75,8.39,9.59,0.0446,0.00945,0.00604,0.274,6166934,201.49,12.2,10852,175.97074980857587,11.669999999999996,21.563333333333333,29.01,87.76,12163.0,0
Guanajuato,2022-08-01,2022,8,31.63,92.32,78.68,12.89,17.13,0.03807,0.01809,0.01155,0.457,6166934,201.49,12.2,12150,197.01848600941733,10.459999999999996,17.12666666666667,31.79,77.55,10852.0,0
Guanajuato,2022-09-01,2022,9,24.16,69.07,72.74,11.51,17.22,0.03458,0.01777,0.00961,0.334,6166934,201.49,12.2,13426,217.7094809187191,10.929999999999998,14.646666666666668,31.63,92.32,12150.0,0
Guanajuato,2022-10-01,2022,10,16.77,37.01,47.06,19.59,29.92,0.02493,0.02938,0.01545,0.658,6166934,201.49,12.2,18035,292.4467814962832,14.663333333333329,21.423333333333336,24.16,69.07,13426.0,1
Guanajuato,2022-11-01,2022,11,10.81,25.55,52.72,23.74,41.82,0.0206,0.03318,0.01991,1.171,6166934,201.49,12.2,22804,369.77856419413604,18.279999999999998,29.653333333333336,16.77,37.01,18035.0,1
Guanajuato,2022-12-01,2022,12,8.78,41.84,36.04,21.22,39.22,0.02341,0.03904,0.01822,1.004,6166934,201.49,12.2,21799,353.48197337607314,21.516666666666662,36.98666666666667,10.81,25.55,22804.0,1
Guanajuato,2023-01-01,2023,1,7.54,26.44,28.48,26.71,40.74,0.02601,0.05039,0.02342,1.384,6166934,201.49,12.2,23942,388.23181827468886,23.889999999999997,40.593333333333334,8.78,41.84,21799.0,1
Guanajuato,2023-02-01,2023,2,8.16,24.03,35.62,31.13,59.37,0.02995,0.0541,0.02626,1.495,6166934,201.49,12.2,25498,413.4631568944957,26.353333333333328,46.443333333333335,7.54,26.44,23942.0,1
Guanajuato,2023-03-01,2023,3,11.66,20.85,36.29,16.9,34.13,0.03416,0.02692,0.01463,0.789,6166934,201.49,12.2,22187,359.773592517773,24.913333333333327,44.74666666666667,8.16,24.03,25498.0,1
Guanajuato,2023-04-01,2023,4,19.43,50.44,52.73,14.42,29.57,0.04177,0.02558,0.01138,0.651,6166934,201.49,12.2,16869,273.5394930446799,20.816666666666663,41.02333333333333,11.66,20.85,22187.0,0
Guanajuato,2023-05-01,2023,5,23.46,68.04,67.39,10.55,19.48,0.04492,0.01325,0.00919,0.488,6166934,201.49,12.2,12425,201.4777521536634,13.956666666666663,27.72666666666667,19.43,50.44,16869.0,0
Guanajuato,2023-06-01,2023,6,28.16,107.87,65.27,13.55,21.61,0.05208,0.01838,0.01101,0.525,6166934,201.49,12.2,11355,184.1271529742332,12.839999999999996,23.553333333333338,23.46,68.04,12425.0,0
Guanajuato,2023-07-01,2023,7,32.35,87.14,71.06,10.35,9.76,0.04975,0.01109,0.00729,0.258,6166934,201.49,12.2,12535,203.2614586113618,11.483333333333329,16.950000000000003,28.16,107.87,11355.0,0
Guanajuato,2023-08-01,2023,8,31.3,76.19,74.33,14.39,29.29,0.04197,0.01662,0.01158,0.288,6166934,201.49,12.2,12344,200.16429558026726,12.76333333333333,20.220000000000002,32.35,87.14,12535.0,0
Guanajuato,2023-09-01,2023,9,22.27,89.24,63.64,15.95,27.82,0.03459,0.01938,0.01238,0.632,6166934,201.49,12.2,14113,228.84953852270834,13.563333333333327,22.290000000000003,31.3,76.19,12344.0,0
Guanajuato,2023-10-01,2023,10,20.83,40.08,54.7,18.41,23.42,0.02382,0.0281,0.01512,0.759,6166934,201.49,12.2,16114,261.296780539568,16.249999999999996,26.843333333333337,22.27,89.24,14113.0,0
Guanajuato,2023-11-01,2023,11,14.11,38.84,56.95,16.13,30.87,0.02666,0.02691,0.01233,0.773,6166934,201.49,12.2,17924,290.646859525333,16.829999999999995,27.370000000000005,20.83,40.08,16114.0,1
Guanajuato,2023-12-01,2023,12,10.15,10.92,38.7,25.24,42.34,0.02323,0.04521,0.02292,1.324,6166934,201.49,12.2,23575,382.2807249112768,19.926666666666662,32.21000000000001,14.11,38.84,17924.0,1
Guanajuato,2024-01-01,2024,1,6.17,7.17,34.78,23.18,45.67,0.01839,0.04456,0.0204,1.109,6166934,201.49,12.2,24466,396.7287472186341,21.516666666666662,39.62666666666667,10.15,10.92,23575.0,1
Guanajuato,2024-02-01,2024,2,9.12,25.5,34.18,24.45,53.7,0.02733,0.04026,0.02045,1.218,6166934,201.49,12.2,24494,397.18278158968457,24.289999999999996,47.23666666666667,6.17,7.17,24466.0,1
Guanajuato,2024-03-01,2024,3,14.54,15.67,38.38,16.33,34.82,0.03303,0.03135,0.01395,0.733,6166934,201.49,12.2,20592,333.90984888114576,21.319999999999997,44.73,9.12,25.5,24494.0,1
Guanajuato,2024-04-01,2024,4,18.4,64.52,50.43,21.18,40.2,0.04108,0.03325,0.01893,0.864,6166934,201.49,12.2,18277,296.3709357032198,20.65333333333333,42.90666666666667,14.54,15.67,20592.0,1
Guanajuato,2024-05-01,2024,5,25.24,83.69,68.29,14.12,26.97,0.05129,0.01736,0.00947,0.483,6166934,201.49,12.2,12759,206.8937335797659,17.209999999999997,33.99666666666667,18.4,64.52,18277.0,0
Guanajuato,2024-06-01,2024,6,31.3,75.5,65.2,13.02,30.74,0.05415,0.01696,0.00958,0.518,6166934,201.49,12.2,13516,219.16887711138145,16.106666666666662,32.63666666666667,25.24,83.69,12759.0,0
Guanajuato,2024-07-01,2024,7,32.31,76.92,71.6,13.01,16.16,0.05062,0.01374,0.01106,0.381,6166934,201.49,12.2,12103,196.25635688658252,13.383333333333331,24.623333333333335,31.3,75.5,13516.0,0
Guanajuato,2024-08-01,2024,8,29.36,108.8,69.01,13.11,19.81,0.04475,0.01411,0.0103,0.453,6166934,201.49,12.2,12004,194.65102107465395,13.046666666666662,22.236666666666668,32.31,76.92,12103.0,0
